id,id_plant,date_eco,note
3369,MCA7034,2025-12-14,Insectes observés
3370,MCA5915,2025-09-14,Insectes observés
3371,MCA5915,2025-06-22,Insectes observés
3372,MCA5915,2025-10-25,Signes de stress hydrique
3373,MCA5915,2025-07-16,Insectes observés
3374,MCA5915,2025-11-02,Plante en bonne santé
3375,MCA1736,2025-09-09,Signes de stress hydrique
3376,MCA1736,2025-06-01,Insectes observés
3377,MCA1736,2025-10-17,Feuilles abîmées
3378,MCA1736,2025-09-03,Insectes observés
3379,MCC6523,2025-11-25,Feuilles abîmées
3380,MCA6147,2025-09-06,Insectes observés
3381,MCA6147,2025-12-14,Croissance rapide
3382,MCB3974,2025-06-29,Plante en bonne santé
3383,MCB3974,2025-07-19,Signes de stress hydrique
3384,MCB3974,2025-12-13,Signes de stress hydrique
3385,MCB3974,2025-09-24,Feuilles abîmées
3386,MCC3706,2025-06-27,Signes de stress hydrique
3387,MCC3706,2025-09-12,Insectes observés
3388,MCA4290,2025-09-15,Signes de stress hydrique
3389,MCA4290,2025-07-31,Signes de stress hydrique
3390,MCA4290,2025-11-15,Plante en bonne santé
3391,MCA4290,2025-12-30,Feuilles abîmées
3392,MCC2782,2025-11-23,Feuilles abîmées
3393,MCC2782,2025-12-09,Feuilles abîmées
3394,MCC2782,2025-06-26,Plante en bonne santé
3395,MCC1580,2025-06-20,Signes de stress hydrique
3396,MCC1580,2025-12-03,Insectes observés
3397,MCC1580,2025-07-17,Insectes observés
3398,MCC1580,2025-11-16,Insectes observés
3399,MCC9066,2025-09-13,Feuilles abîmées
3400,MCA8494,2025-07-01,Signes de stress hydrique
3401,MCA8494,2025-12-19,Signes de stress hydrique
3402,MCA8494,2025-12-30,Plante en bonne santé
3403,MCA8494,2025-08-17,Signes de stress hydrique
3404,MCC4020,2025-12-10,Plante en bonne santé
3405,MCC4020,2025-08-10,Feuilles abîmées
3406,MCC4020,2025-07-04,Plante en bonne santé
3407,MCC4020,2025-09-18,Plante en bonne santé
3408,MCC6961,2025-07-30,Insectes observés
3409,MCB7806,2025-10-25,Croissance rapide
3410,MCB7806,2025-07-26,Croissance rapide
3411,MCB7806,2025-12-06,Signes de stress hydrique
3412,MCB7806,2025-08-16,Insectes observés
3413,MCB1953,2025-11-16,Signes de stress hydrique
3414,MCB1953,2025-09-08,Signes de stress hydrique
3415,MCB1953,2025-08-28,Plante en bonne santé
3416,MCB1953,2025-11-19,Feuilles abîmées
3417,MCC4168,2025-07-31,Plante en bonne santé
3418,MCC4168,2025-08-05,Signes de stress hydrique
3419,MCC4168,2025-12-21,Plante en bonne santé
3420,MCC4168,2025-08-08,Signes de stress hydrique
3421,MCB5688,2025-09-14,Signes de stress hydrique
3422,MCB5688,2025-09-24,Plante en bonne santé
3423,MCC7411,2025-10-30,Plante en bonne santé
3424,MCC7411,2025-07-24,Plante en bonne santé
3425,MCC7411,2025-10-12,Plante en bonne santé
3426,MCC7411,2025-07-12,Croissance rapide
3427,MCC7411,2025-11-23,Plante en bonne santé
3428,MCC8980,2025-11-10,Croissance rapide
3429,MCC8980,2025-10-21,Insectes observés
3430,MCC8980,2025-09-18,Signes de stress hydrique
3431,MCC8980,2025-10-03,Plante en bonne santé
3432,MCC8980,2025-12-04,Signes de stress hydrique
3433,MCB2427,2025-10-21,Insectes observés
3434,MCB2427,2025-12-21,Feuilles abîmées
3435,MCB2427,2025-06-21,Croissance rapide
3436,MCB2427,2025-08-09,Insectes observés
3437,MCB2427,2025-11-27,Plante en bonne santé
3438,MCA3509,2025-07-15,Signes de stress hydrique
3439,MCC2940,2025-09-14,Croissance rapide
3440,MCC2940,2025-11-20,Plante en bonne santé
3441,MCC2940,2025-12-09,Croissance rapide
3442,MCC2940,2025-07-02,Signes de stress hydrique
3443,MCC2940,2025-12-07,Insectes observés
3444,MCB1243,2025-10-13,Plante en bonne santé
3445,MCC6161,2025-07-30,Signes de stress hydrique
3446,MCC6161,2025-07-14,Feuilles abîmées
3447,MCC6161,2025-08-29,Feuilles abîmées
3448,MCC6161,2025-10-21,Feuilles abîmées
3449,MCC4246,2025-11-13,Feuilles abîmées
3450,MCC4246,2025-11-23,Insectes observés
3451,MCC4246,2025-08-18,Insectes observés
3452,MCC4246,2025-10-07,Signes de stress hydrique
3453,MCC4246,2025-09-29,Feuilles abîmées
3454,MCC8192,2025-10-06,Plante en bonne santé
3455,MCC8192,2025-08-16,Croissance rapide
3456,MCC8192,2025-07-24,Croissance rapide
3457,MCC3998,2025-09-27,Signes de stress hydrique
3458,MCC3998,2025-12-23,Plante en bonne santé
3459,MCC3998,2025-11-02,Insectes observés
3460,MCC3998,2025-10-18,Signes de stress hydrique
3461,MCA9291,2025-06-27,Signes de stress hydrique
3462,MCA9291,2025-08-31,Croissance rapide
3463,MCA9291,2025-07-16,Feuilles abîmées
3464,MCA9291,2025-12-24,Feuilles abîmées
3465,MCA9291,2025-09-23,Signes de stress hydrique
3466,MCA2588,2025-11-26,Plante en bonne santé
3467,MCA2588,2025-07-15,Croissance rapide
3468,MCA2588,2025-07-18,Insectes observés
3469,MCA2588,2025-07-21,Feuilles abîmées
3470,MCA2433,2025-11-28,Croissance rapide
3471,MCA2089,2025-06-10,Plante en bonne santé
3472,MCA2089,2025-06-30,Plante en bonne santé
3473,MCA2089,2025-07-08,Croissance rapide
3474,MCA2089,2025-08-12,Croissance rapide
3475,MCA2089,2025-11-11,Plante en bonne santé
3476,MCC3885,2025-08-24,Croissance rapide
3477,MCC3885,2025-10-01,Signes de stress hydrique
3478,MCC3885,2025-11-29,Croissance rapide
3479,MCC3885,2025-12-23,Feuilles abîmées
3480,MCC3885,2025-07-04,Signes de stress hydrique
3481,MCA5485,2025-12-03,Plante en bonne santé
3482,MCA5485,2025-09-06,Signes de stress hydrique
3483,MCA5485,2025-07-29,Feuilles abîmées
3484,MCA7310,2025-10-07,Plante en bonne santé
3485,MCA7310,2025-11-19,Croissance rapide
3486,MCA7310,2025-07-27,Croissance rapide
3487,MCA7310,2025-12-24,Plante en bonne santé
3488,MCB1900,2025-08-03,Feuilles abîmées
3489,MCA4841,2025-08-25,Signes de stress hydrique
3490,MCA4841,2025-06-13,Signes de stress hydrique
3491,MCC9937,2025-10-04,Signes de stress hydrique
3492,MCC9937,2025-09-19,Insectes observés
3493,MCC9404,2025-09-02,Insectes observés
3494,MCC9404,2025-09-11,Feuilles abîmées
3495,MCC9404,2025-08-23,Insectes observés
3496,MCB7764,2025-11-02,Croissance rapide
3497,MCB7764,2025-12-20,Croissance rapide
3498,MCB7764,2025-08-16,Signes de stress hydrique
3499,MCC2161,2025-06-26,Feuilles abîmées
3500,MCA6375,2025-11-13,Signes de stress hydrique
3501,MCA6375,2025-07-18,Signes de stress hydrique
3502,MCA6375,2025-07-14,Insectes observés
3503,MCA6375,2025-12-04,Signes de stress hydrique
3504,MCB3279,2025-12-30,Insectes observés
3505,MCB2629,2025-08-13,Plante en bonne santé
3506,MCB2629,2025-11-07,Croissance rapide
3507,MCC6207,2025-09-08,Croissance rapide
3508,MCC6207,2025-09-10,Insectes observés
3509,MCC6207,2025-06-29,Insectes observés
3510,MCC6207,2025-06-03,Plante en bonne santé
3511,MCC6207,2025-12-03,Plante en bonne santé
3512,MCB0554,2025-06-05,Feuilles abîmées
3513,MCB0554,2025-07-18,Croissance rapide
3514,MCC3554,2025-07-10,Insectes observés
3515,MCC3554,2025-08-05,Feuilles abîmées
3516,MCC3554,2025-12-13,Feuilles abîmées
3517,MCC3554,2025-10-08,Insectes observés
3518,MCC3554,2025-08-16,Feuilles abîmées
3519,MCB5474,2025-07-17,Croissance rapide
3520,MCB5474,2025-12-18,Insectes observés
3521,MCB5474,2025-09-09,Feuilles abîmées
3522,MCB0177,2025-12-12,Signes de stress hydrique
3523,MCB0177,2025-11-21,Signes de stress hydrique
3524,MCB0177,2025-09-22,Feuilles abîmées
3525,MCA7046,2025-07-21,Insectes observés
3526,MCA7046,2025-07-10,Feuilles abîmées
3527,MCA7046,2025-09-04,Insectes observés
3528,MCA7046,2025-06-13,Signes de stress hydrique
3529,MCA7046,2025-10-25,Insectes observés
3530,MCC4703,2025-10-30,Insectes observés
3531,MCC4703,2025-09-10,Croissance rapide
3532,MCC4703,2025-08-14,Croissance rapide
3533,MCC4703,2025-09-04,Feuilles abîmées
3534,MCC4703,2025-11-16,Signes de stress hydrique
3535,MCA0346,2025-11-17,Insectes observés
3536,MCA0346,2025-06-15,Croissance rapide
3537,MCA0346,2025-07-25,Signes de stress hydrique
3538,MCC2821,2025-11-09,Signes de stress hydrique
3539,MCC2821,2025-09-09,Feuilles abîmées
3540,MCC2821,2025-07-12,Croissance rapide
3541,MCC2821,2025-12-10,Signes de stress hydrique
3542,MCC2821,2025-09-22,Insectes observés
3543,MCB6221,2025-12-26,Signes de stress hydrique
3544,MCB6221,2025-08-30,Insectes observés
3545,MCB2854,2025-07-02,Signes de stress hydrique
3546,MCB2854,2025-09-25,Feuilles abîmées
3547,MCB2854,2025-06-17,Plante en bonne santé
3548,MCB2854,2025-06-24,Croissance rapide
3549,MCB2854,2025-06-07,Croissance rapide
3550,MCB6506,2025-12-21,Signes de stress hydrique
3551,MCB6506,2025-09-25,Feuilles abîmées
3552,MCB4956,2025-10-21,Insectes observés
3553,MCB4956,2025-11-25,Plante en bonne santé
3554,MCB4956,2025-11-15,Signes de stress hydrique
3555,MCB4956,2025-06-17,Signes de stress hydrique
3556,MCA7542,2025-10-05,Plante en bonne santé
3557,MCB2897,2025-11-13,Feuilles abîmées
3558,MCB2897,2025-07-28,Signes de stress hydrique
3559,MCB2897,2025-08-06,Croissance rapide
3560,MCB2897,2025-06-16,Plante en bonne santé
3561,MCC0568,2025-06-19,Croissance rapide
3562,MCC0568,2025-08-31,Croissance rapide
3563,MCC0568,2025-06-14,Croissance rapide
3564,MCC0568,2025-08-26,Signes de stress hydrique
3565,MCC5431,2025-08-22,Signes de stress hydrique
3566,MCC5431,2025-09-15,Insectes observés
3567,MCC5431,2025-11-02,Signes de stress hydrique
3568,MCC5431,2025-06-11,Croissance rapide
3569,MCA7921,2025-07-16,Croissance rapide
3570,MCA7921,2025-08-21,Feuilles abîmées
3571,MCA7921,2025-10-09,Feuilles abîmées
3572,MCA7921,2025-09-12,Croissance rapide
3573,MCB7171,2025-10-25,Feuilles abîmées
3574,MCB7171,2025-09-18,Croissance rapide
3575,MCA4734,2025-11-04,Signes de stress hydrique
3576,MCA4734,2025-07-07,Insectes observés
3577,MCA4734,2025-12-29,Plante en bonne santé
3578,MCA3046,2025-09-16,Plante en bonne santé
3579,MCC0728,2025-12-02,Plante en bonne santé
3580,MCB0381,2025-07-09,Croissance rapide
3581,MCB0381,2025-12-09,Plante en bonne santé
3582,MCB0381,2025-06-01,Feuilles abîmées
3583,MCB2332,2025-07-28,Croissance rapide
3584,MCB2332,2025-07-04,Croissance rapide
3585,MCB2332,2025-06-08,Feuilles abîmées
3586,MCB2332,2025-09-20,Plante en bonne santé
3587,MCB2332,2025-07-08,Feuilles abîmées
3588,MCC2842,2025-10-29,Signes de stress hydrique
3589,MCC2842,2025-12-13,Signes de stress hydrique
3590,MCC2842,2025-09-20,Insectes observés
3591,MCC2842,2025-12-30,Feuilles abîmées
3592,MCC2842,2025-07-29,Plante en bonne santé
3593,MCB7303,2025-12-01,Signes de stress hydrique
3594,MCB7303,2025-10-26,Feuilles abîmées
3595,MCB7303,2025-12-19,Feuilles abîmées
3596,MCB7303,2025-06-25,Croissance rapide
3597,MCB7303,2025-12-12,Feuilles abîmées
3598,MCB6858,2025-10-18,Signes de stress hydrique
3599,MCB6858,2025-10-16,Plante en bonne santé
3600,MCB6858,2025-10-06,Feuilles abîmées
3601,MCB6858,2025-11-01,Feuilles abîmées
3602,MCB6858,2025-12-03,Croissance rapide
3603,MCC9245,2025-12-22,Signes de stress hydrique
3604,MCC9245,2025-06-24,Signes de stress hydrique
3605,MCC9245,2025-07-01,Croissance rapide
3606,MCC9245,2025-07-16,Insectes observés
3607,MCA8424,2025-09-25,Signes de stress hydrique
3608,MCA8424,2025-09-07,Plante en bonne santé
3609,MCC6900,2025-12-01,Insectes observés
3610,MCC6900,2025-10-09,Plante en bonne santé
3611,MCC6900,2025-11-18,Plante en bonne santé
3612,MCC6900,2025-06-16,Feuilles abîmées
3613,MCA7850,2025-06-27,Plante en bonne santé
